"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 26 11:47:22 GMT 2025","Wed Feb 26 11:47:31 GMT 2025","9410","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Feb 26 11:48:59 GMT 2025","Wed Feb 26 11:49:09 GMT 2025","9510","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"failed","Wed Feb 26 11:56:13 GMT 2025","Wed Feb 26 11:56:22 GMT 2025","9166","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"failed","Wed Feb 26 11:57:22 GMT 2025","Wed Feb 26 11:57:42 GMT 2025","19263","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 26 11:47:13 GMT 2025","Wed Feb 26 11:47:22 GMT 2025","9016","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"failed","Wed Feb 26 11:56:42 GMT 2025","Wed Feb 26 11:57:02 GMT 2025","20179","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 26 11:51:55 GMT 2025","Wed Feb 26 11:52:05 GMT 2025","9688","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"failed","Wed Feb 26 11:58:22 GMT 2025","Wed Feb 26 11:58:42 GMT 2025","19681","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","maxInput","Required Message text Verification field test","The test checks the value of the digits attributes"
"passed","Wed Feb 26 11:51:46 GMT 2025","Wed Feb 26 11:51:55 GMT 2025","9719","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","getButtons","Test getting all widget buttons","The test checks the list of buttons"
"passed","Wed Feb 26 11:47:31 GMT 2025","Wed Feb 26 11:47:40 GMT 2025","8941","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"failed","Wed Feb 26 11:58:02 GMT 2025","Wed Feb 26 11:58:22 GMT 2025","20047","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"failed","Wed Feb 26 11:57:02 GMT 2025","Wed Feb 26 11:57:22 GMT 2025","20248","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"failed","Wed Feb 26 11:56:22 GMT 2025","Wed Feb 26 11:56:42 GMT 2025","19836","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"failed","Wed Feb 26 11:57:42 GMT 2025","Wed Feb 26 11:58:02 GMT 2025","20182","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 26 11:46:36 GMT 2025","Wed Feb 26 11:47:13 GMT 2025","37181","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
