"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 19 13:56:23 GMT 2025","Wed Feb 19 13:56:31 GMT 2025","7963","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 19 13:49:44 GMT 2025","Wed Feb 19 13:49:53 GMT 2025","9379","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Feb 19 13:44:49 GMT 2025","Wed Feb 19 13:45:00 GMT 2025","11566","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 19 14:06:41 GMT 2025","Wed Feb 19 14:06:50 GMT 2025","9557","","Checking the basic functions for the MultiField","","application.Samples.Info.MultiFieldOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Feb 19 13:39:36 GMT 2025","Wed Feb 19 13:39:46 GMT 2025","9384","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 13:30:32 GMT 2025","Wed Feb 19 13:30:42 GMT 2025","9848","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Wed Feb 19 13:34:40 GMT 2025","Wed Feb 19 13:34:47 GMT 2025","7140","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Wed Feb 19 14:00:31 GMT 2025","Wed Feb 19 14:00:40 GMT 2025","8446","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Feb 19 14:17:56 GMT 2025","Wed Feb 19 14:18:04 GMT 2025","8503","","Checking the basic functions for the MultiplySelect","","application.Samples.Info.MultipleSelectOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Wed Feb 19 13:31:33 GMT 2025","Wed Feb 19 13:31:42 GMT 2025","8596","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Feb 19 13:56:31 GMT 2025","Wed Feb 19 13:56:38 GMT 2025","7468","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Wed Feb 19 13:50:03 GMT 2025","Wed Feb 19 13:50:12 GMT 2025","8995","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Wed Feb 19 14:09:22 GMT 2025","Wed Feb 19 14:09:30 GMT 2025","7656","","Checking the basic functions for the Hint","","application.Samples.Info.HintOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Feb 19 13:49:53 GMT 2025","Wed Feb 19 13:50:03 GMT 2025","10200","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","nullable","Auto-completion test after cleaning","The test deletes the value by checking the autocomplete in a blank field"
"passed","Wed Feb 19 13:45:00 GMT 2025","Wed Feb 19 13:45:10 GMT 2025","10018","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Wed Feb 19 14:02:52 GMT 2025","Wed Feb 19 14:03:00 GMT 2025","7973","","Form. Checking the basic functions for the NumberDigits in the widget Form","","application.Samples.Form.NumberDigitsOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Feb 19 13:52:32 GMT 2025","Wed Feb 19 13:52:40 GMT 2025","7815","","Form. Checking the basic functions for the Money in the widget Form","","application.Samples.Form.MoneyOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Feb 19 13:43:11 GMT 2025","Wed Feb 19 13:43:21 GMT 2025","9533","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 13:39:56 GMT 2025","Wed Feb 19 13:40:05 GMT 2025","9297","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 13:27:02 GMT 2025","Wed Feb 19 13:27:11 GMT 2025","8880","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered."
"passed","Wed Feb 19 14:14:54 GMT 2025","Wed Feb 19 14:15:03 GMT 2025","8863","","Checking the basic functions for the MultiValue","","application.Samples.Info.MultiValueOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 13:57:00 GMT 2025","Wed Feb 19 13:57:08 GMT 2025","7860","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","maxInput","Required Message text Verification field test","The test checks the value of the digits attributes"
"passed","Wed Feb 19 13:56:09 GMT 2025","Wed Feb 19 13:56:16 GMT 2025","7021","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Feb 19 14:01:48 GMT 2025","Wed Feb 19 14:01:58 GMT 2025","9650","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","statusOptions","Test to check the status of all options","The method returns Option-Status pairs, for all. The test checks each pair."
"passed","Wed Feb 19 13:54:30 GMT 2025","Wed Feb 19 13:54:38 GMT 2025","7230","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Feb 19 13:33:10 GMT 2025","Wed Feb 19 13:33:19 GMT 2025","9446","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 13:30:42 GMT 2025","Wed Feb 19 13:30:51 GMT 2025","8731","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 13:32:34 GMT 2025","Wed Feb 19 13:32:43 GMT 2025","8774","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 13:41:05 GMT 2025","Wed Feb 19 13:41:14 GMT 2025","8948","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 14:07:42 GMT 2025","Wed Feb 19 14:07:50 GMT 2025","7663","","Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Feb 19 13:48:59 GMT 2025","Wed Feb 19 13:49:08 GMT 2025","8568","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Wed Feb 19 14:16:35 GMT 2025","Wed Feb 19 14:16:45 GMT 2025","9536","","Checking the basic functions for the CheckBox","","application.Samples.Info.CheckboxOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Feb 19 14:12:59 GMT 2025","Wed Feb 19 14:13:07 GMT 2025","7835","","Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Wed Feb 19 14:10:00 GMT 2025","Wed Feb 19 14:10:10 GMT 2025","9729","","Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Wed Feb 19 13:49:35 GMT 2025","Wed Feb 19 13:49:44 GMT 2025","8799","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 13:31:58 GMT 2025","Wed Feb 19 13:32:06 GMT 2025","7965","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Feb 19 14:18:42 GMT 2025","Wed Feb 19 14:18:49 GMT 2025","7267","","Checking the basic functions for the DateTimeWithSeconds","","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 13:36:03 GMT 2025","Wed Feb 19 13:36:14 GMT 2025","10862","","Form. Checking the basic functions for the Dictionary in the widget Form","","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 19 13:30:51 GMT 2025","Wed Feb 19 13:31:00 GMT 2025","9132","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Wed Feb 19 14:10:47 GMT 2025","Wed Feb 19 14:10:57 GMT 2025","9461","","Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Wed Feb 19 13:51:43 GMT 2025","Wed Feb 19 13:51:54 GMT 2025","10905","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 14:19:11 GMT 2025","Wed Feb 19 14:19:18 GMT 2025","7047","","Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Feb 19 14:20:01 GMT 2025","Wed Feb 19 14:20:08 GMT 2025","7530","","Checking the basic functions for the Date","","application.Samples.Info.DateOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Feb 19 14:07:10 GMT 2025","Wed Feb 19 14:07:19 GMT 2025","8235","","Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Feb 19 13:52:57 GMT 2025","Wed Feb 19 13:53:06 GMT 2025","9004","","Form. Checking the basic functions for the Money in the widget Form","","application.Samples.Form.MoneyOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Wed Feb 19 13:35:24 GMT 2025","Wed Feb 19 13:35:33 GMT 2025","9869","","Form. Checking the basic functions for the Dictionary in the widget Form","","application.Samples.Form.DictionaryOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Wed Feb 19 14:07:50 GMT 2025","Wed Feb 19 14:07:57 GMT 2025","7317","","Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 14:01:38 GMT 2025","Wed Feb 19 14:01:48 GMT 2025","9812","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 14:15:25 GMT 2025","Wed Feb 19 14:15:32 GMT 2025","6573","","Checking the basic functions for the Input","","application.Samples.Info.InputOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Feb 19 13:44:21 GMT 2025","Wed Feb 19 13:44:30 GMT 2025","9413","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Wed Feb 19 14:18:49 GMT 2025","Wed Feb 19 14:18:56 GMT 2025","7452","","Checking the basic functions for the DateTimeWithSeconds","","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Wed Feb 19 14:11:30 GMT 2025","Wed Feb 19 14:11:39 GMT 2025","8550","","Checking the basic functions for the PickList","","application.Samples.Info.PickListOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Feb 19 14:05:04 GMT 2025","Wed Feb 19 14:05:13 GMT 2025","8837","","Checking the basic functions for the Radio","","application.Samples.Info.RadioOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Feb 19 13:46:17 GMT 2025","Wed Feb 19 13:46:29 GMT 2025","12065","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 19 13:38:54 GMT 2025","Wed Feb 19 13:39:03 GMT 2025","8489","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Wed Feb 19 13:29:53 GMT 2025","Wed Feb 19 13:30:02 GMT 2025","8814","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Feb 19 14:19:18 GMT 2025","Wed Feb 19 14:19:25 GMT 2025","6899","","Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"passed","Wed Feb 19 14:13:23 GMT 2025","Wed Feb 19 14:13:31 GMT 2025","7881","","Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"passed","Wed Feb 19 13:31:00 GMT 2025","Wed Feb 19 13:31:11 GMT 2025","10836","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 13:33:19 GMT 2025","Wed Feb 19 13:33:28 GMT 2025","8513","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","getColumnName","The test for getting column headings","The test calls Popup, the method returns a list with column headings"
"passed","Wed Feb 19 13:37:46 GMT 2025","Wed Feb 19 13:37:54 GMT 2025","7477","","Form. Checking the basic functions for the Hint in the widget Form","","application.Samples.Form.HintOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Feb 19 14:20:24 GMT 2025","Wed Feb 19 14:20:31 GMT 2025","7320","","Checking the basic functions for the Date","","application.Samples.Info.DateOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 13:45:33 GMT 2025","Wed Feb 19 13:45:43 GMT 2025","9419","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Feb 19 14:15:32 GMT 2025","Wed Feb 19 14:15:38 GMT 2025","6514","","Checking the basic functions for the Input","","application.Samples.Info.InputOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"passed","Wed Feb 19 14:16:17 GMT 2025","Wed Feb 19 14:16:26 GMT 2025","9085","","Checking the basic functions for the CheckBox","","application.Samples.Info.CheckboxOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Feb 19 13:50:12 GMT 2025","Wed Feb 19 13:50:24 GMT 2025","11335","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","digits","A test for entering numbers with a fractional part using the PercentDigits class","The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part."
"passed","Wed Feb 19 13:39:46 GMT 2025","Wed Feb 19 13:39:56 GMT 2025","9993","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 19 13:38:45 GMT 2025","Wed Feb 19 13:38:54 GMT 2025","8977","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Feb 19 13:53:06 GMT 2025","Wed Feb 19 13:53:15 GMT 2025","9151","","Form. Checking the basic functions for the Money in the widget Form","","application.Samples.Form.MoneyOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Feb 19 13:29:45 GMT 2025","Wed Feb 19 13:29:53 GMT 2025","8809","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Feb 19 13:38:14 GMT 2025","Wed Feb 19 13:38:22 GMT 2025","7897","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Feb 19 13:33:51 GMT 2025","Wed Feb 19 13:33:58 GMT 2025","6733","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
