"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 02 06:01:22 GMT 2025","Wed Apr 02 06:01:39 GMT 2025","16737","","Info. Checking the basic functions for the Hint","","application.Samples.Info.HintOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Apr 02 06:00:29 GMT 2025","Wed Apr 02 06:00:57 GMT 2025","27863","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 06:10:11 GMT 2025","Wed Apr 02 06:10:28 GMT 2025","16979","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","compare","A test to compare the source file with the downloaded one",""
"passed","Wed Apr 02 05:50:09 GMT 2025","Wed Apr 02 05:50:30 GMT 2025","21055","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 06:14:45 GMT 2025","Wed Apr 02 06:14:56 GMT 2025","10542","","Info. Checking the basic functions for the MultiValue","","application.Samples.Info.MultiValueOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder.."
"passed","Wed Apr 02 06:00:17 GMT 2025","Wed Apr 02 06:00:32 GMT 2025","14470","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Wed Apr 02 05:51:38 GMT 2025","Wed Apr 02 05:52:02 GMT 2025","24223","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Wed Apr 02 05:50:35 GMT 2025","Wed Apr 02 05:50:57 GMT 2025","22261","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Wed Apr 02 05:47:28 GMT 2025","Wed Apr 02 05:47:52 GMT 2025","24802","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Wed Apr 02 06:01:15 GMT 2025","Wed Apr 02 06:01:37 GMT 2025","21654","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 06:09:13 GMT 2025","Wed Apr 02 06:10:02 GMT 2025","49425","","Info. Checking the basic functions for the Dictionary","","application.Samples.Info.DictionaryOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Apr 02 06:00:55 GMT 2025","Wed Apr 02 06:01:15 GMT 2025","19829","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 05:58:44 GMT 2025","Wed Apr 02 05:59:06 GMT 2025","22609","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 05:54:28 GMT 2025","Wed Apr 02 05:54:44 GMT 2025","15848","","Form. Checking the basic functions for the NumberDigits in the widget Form","","application.Samples.Form.NumberDigitsOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Apr 02 05:55:51 GMT 2025","Wed Apr 02 05:56:14 GMT 2025","22932","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Wed Apr 02 06:09:51 GMT 2025","Wed Apr 02 06:10:05 GMT 2025","13455","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Wed Apr 02 05:55:04 GMT 2025","Wed Apr 02 05:55:51 GMT 2025","46314","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 05:46:03 GMT 2025","Wed Apr 02 05:46:54 GMT 2025","51021","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 06:13:50 GMT 2025","Wed Apr 02 06:14:13 GMT 2025","23005","","Info. Checking the basic functions for the MultiField","","application.Samples.Info.MultiFieldOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Apr 02 05:48:27 GMT 2025","Wed Apr 02 05:48:59 GMT 2025","31643","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Apr 02 06:13:21 GMT 2025","Wed Apr 02 06:13:50 GMT 2025","29209","","Info. Checking the basic functions for the MultiField","","application.Samples.Info.MultiFieldOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Apr 02 05:46:06 GMT 2025","Wed Apr 02 05:46:31 GMT 2025","25504","","Form. Checking the basic functions for the Money in the widget Form","","application.Samples.Form.MoneyOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Wed Apr 02 06:13:48 GMT 2025","Wed Apr 02 06:14:08 GMT 2025","20588","","Info. Checking the basic functions for the MultiValue","","application.Samples.Info.MultiValueOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Apr 02 06:08:25 GMT 2025","Wed Apr 02 06:08:43 GMT 2025","18348","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","read","The test for getting the value from the field",""
