"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 14:51:55 GMT 2025","Tue Apr 01 14:52:03 GMT 2025","7915","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Tue Apr 01 15:07:27 GMT 2025","Tue Apr 01 15:07:38 GMT 2025","10504","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Tue Apr 01 15:14:32 GMT 2025","Tue Apr 01 15:14:42 GMT 2025","9410","","Info. Checking the basic functions for the PickList","","application.Samples.Info.PickListOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Tue Apr 01 15:03:57 GMT 2025","Tue Apr 01 15:04:07 GMT 2025","10025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Tue Apr 01 15:08:45 GMT 2025","Tue Apr 01 15:08:56 GMT 2025","11664","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Tue Apr 01 15:07:17 GMT 2025","Tue Apr 01 15:07:27 GMT 2025","10490","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Tue Apr 01 14:51:38 GMT 2025","Tue Apr 01 14:51:46 GMT 2025","8193","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Tue Apr 01 15:12:08 GMT 2025","Tue Apr 01 15:12:16 GMT 2025","7690","","Info. Checking the basic functions for the Input","","application.Samples.Info.InputOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Tue Apr 01 14:51:00 GMT 2025","Tue Apr 01 14:51:13 GMT 2025","12903","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Tue Apr 01 14:58:31 GMT 2025","Tue Apr 01 14:58:41 GMT 2025","10827","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Tue Apr 01 15:10:42 GMT 2025","Tue Apr 01 15:10:50 GMT 2025","8772","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Tue Apr 01 15:20:52 GMT 2025","Tue Apr 01 15:21:02 GMT 2025","9332","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Tue Apr 01 15:16:37 GMT 2025","Tue Apr 01 15:16:47 GMT 2025","9692","","Info. Checking the basic functions for the MultiplySelect","","application.Samples.Info.MultipleSelectOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Tue Apr 01 15:21:13 GMT 2025","Tue Apr 01 15:21:24 GMT 2025","11175","","Info. Checking the basic functions for the Dictionary","","application.Samples.Info.DictionaryOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Tue Apr 01 14:47:23 GMT 2025","Tue Apr 01 14:47:34 GMT 2025","11274","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Tue Apr 01 14:52:11 GMT 2025","Tue Apr 01 14:52:20 GMT 2025","9351","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Tue Apr 01 15:05:20 GMT 2025","Tue Apr 01 15:05:31 GMT 2025","10974","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set. Предварительной очистки поля нет"
"passed","Tue Apr 01 14:45:32 GMT 2025","Tue Apr 01 14:45:43 GMT 2025","11075","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Tue Apr 01 14:46:06 GMT 2025","Tue Apr 01 14:46:18 GMT 2025","11404","","Form. Checking the basic functions for the MultiField in the widget Form","","application.Samples.Form.MultiFieldOnFormTest","getValues","A test to get a value for a multifield hint",""
"passed","Tue Apr 01 15:11:37 GMT 2025","Tue Apr 01 15:11:45 GMT 2025","7700","","Info. Checking the basic functions for the Input","","application.Samples.Info.InputOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Tue Apr 01 14:57:41 GMT 2025","Tue Apr 01 14:57:51 GMT 2025","10136","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Tue Apr 01 15:19:29 GMT 2025","Tue Apr 01 15:19:37 GMT 2025","8164","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","read","The test for getting the value from the field",""
"passed","Tue Apr 01 15:12:32 GMT 2025","Tue Apr 01 15:12:40 GMT 2025","8020","","Info. Checking the basic functions for the Hint","","application.Samples.Info.HintOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
